Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000025555,Farp1,0.84995316174888,0.12282237152429676,0.7298792863720942,0.7847100111611586,-0.08033806960026396,0.9801190645396616,0.7728256037588485,-0.09213465465596576,0.9858964421049932
ENSMUSG00000063410,Stk24,0.2828676527186503,0.3445957432735207,0.2594739438293153,0.23572316540809507,-0.14310642941309393,0.8799103062444277,0.19845398219980306,-0.40364986172817097,0.4027188967846032
ENSMUSG00000025557,Slc15a1,0.0,-1.5752339080424953,0.7006559463413432,0.00206774706498329,2.636075284748568,0.3867668811188804,0.0,0.6369921227691755,1.0
ENSMUSG00000025558,Dock9,1.107166946201877,0.7156735263868462,0.0019293222711778831,0.6213579930274786,-0.7131526670419964,0.012022517673130994,0.7709173923915427,-0.24683784154310867,0.6421184985605644
ENSMUSG00000102112,1810041H14Rik,0.02497876646918869,0.04820274049329587,1.0,0.023779091247307836,-0.03635005722292739,1.0,0.024806747774975383,0.09857220798504951,1.0
ENSMUSG00000041765,Ubac2,0.9275898683423043,0.11076394935930371,0.7650208385530822,0.8632843996305236,-0.07204329086854294,0.9942089616000213,0.8510622698183862,-0.083745009605145,1.0
ENSMUSG00000050350,Gpr18,0.0006751017964645591,0.009728592678660775,1.0,0.0,-0.5338497166937444,1.0,0.0019082113673057986,2.2219546234903316,0.5451271559872758
ENSMUSG00000051212,Gpr183,0.022953461079795012,-0.6683433124339766,0.20211615440682584,0.034117826572224286,0.3056856111130104,0.8165901226987566,0.04198065008072757,0.6580537382970046,0.3605703615372149
ENSMUSG00000085615,A330035P11Rik,0.007426119761110151,-0.21266382865778688,0.9762187775544888,0.01033873532491645,0.6036538070561912,0.7724383361902318,0.005724634101917396,-0.23747699514696663,0.9750116835382554
ENSMUSG00000025544,Tm9sf2,2.500577054104727,0.2242895823017632,0.4512242755603168,2.192845762414779,-0.11926539632262756,0.8843272132171434,2.0436943743845104,-0.22024617219224463,0.6412250887477523
ENSMUSG00000025545,Clybl,0.507001449144884,-0.06685961134768081,0.8971435268765694,0.5996466488451541,0.3206178012019797,0.414345865293702,0.40454080986882934,-0.42271412335509284,0.33916379487575987
ENSMUSG00000100585,1700108J01Rik,0.0,-1.5752339080424953,0.7006559463413432,0.00206774706498329,2.636075284748568,0.3867668811188804,0.0,0.6369921227691755,1.0
ENSMUSG00000115263,AC154683.1,0.12961954492119537,-0.4146226577398133,0.23314697175897559,0.10545510031414779,-0.7094699149990213,0.07473101087614063,0.2976809732997046,1.3120042281327546,9.692724859860352e-05
ENSMUSG00000064052,Gm5089,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000041703,Zic5,0.03983100599140899,-1.5428124303501187,2.2424503466307505e-06,0.11992932976903083,1.0266597403028737,0.004262622524639615,0.11258447067104212,0.6694136004615525,0.15468259260908104
ENSMUSG00000061524,Zic2,0.020928155690401334,-1.7976263293789434,2.1180109278131603e-06,0.07443889433939845,1.091190223402748,0.007852512495363215,0.07442024332492615,0.8434430002366016,0.10446290752977791
ENSMUSG00000075465,Gm10837,0.0006751017964645591,-1.312199502208701,0.6073684901001832,0.003101620597474935,1.4661502833062556,0.706236300111176,0.0019082113673057986,0.9000265286029681,1.0
ENSMUSG00000041650,Pcca,0.4327402515337824,-0.24692468770196963,0.43110909330238434,0.44456561897140734,-0.13103381183572305,0.8903894454802332,0.6411590194147484,0.5524702142144171,0.09174187992976134
ENSMUSG00000041625,Ggact,0.36117946110853916,-0.4319768570622635,0.10915173557786564,0.5034964103234311,0.3819372794031711,0.29435478031469975,0.4579707281533917,0.1362535299749641,0.7667138352753713
ENSMUSG00000041594,Tmtc4,0.2585639880459262,-0.3710931912622706,0.203568708231304,0.42285427478908283,0.8418496346345994,0.0013957690742781637,0.17173902305752187,-0.9014277920149512,0.02420535803799987
ENSMUSG00000085423,4930594M22Rik,0.0013502035929291183,0.009728592678660775,1.0,0.001033873532491645,0.051112784027411706,1.0,0.0019082113673057986,1.2219546234903316,0.7373682915384672
ENSMUSG00000000197,Nalcn,1.4332411138942591,0.23495393924869834,0.4312934219951973,1.51462472510026,0.2955693623068899,0.46174034608354314,0.6697821899243354,-1.127979965688449,0.001023608354160133
ENSMUSG00000032925,Itgbl1,0.02497876646918869,0.2132619867637926,0.788458374263522,0.01447422945488303,-0.8493515424216733,0.2555895289954016,0.03434780461150438,0.7694424187928242,0.2973313497554897
ENSMUSG00000025551,Fgf14,0.4894488024368054,0.7223914421193927,0.0028732076924343477,0.36288960990456737,-0.16364786548097343,0.8442279528653861,0.17364723442482768,-1.3272859549968636,0.0003616689995164521
ENSMUSG00000097312,Gm26870,0.0006751017964645591,-1.797626329378943,0.3012775416206385,0.001033873532491645,-0.756242138030192,0.8152633570227835,0.009541056836528993,3.2219546234903316,0.021545297986168832
ENSMUSG00000025899,Alkbh8,0.5556087784903322,0.20838908603882755,0.5205896528019378,0.5003947897259562,-0.07280594028078058,0.9949539185849864,0.4446132485822511,-0.2608274824243466,0.6195791750190072
ENSMUSG00000025898,Cwf19l2,0.18092728145250186,-0.48486308293580715,0.09619277599201334,0.26984099198031936,0.49207874829678233,0.16506496720893124,0.22326072997477844,0.054749123401610866,0.9701236775011733
ENSMUSG00000041624,Gucy1a2,0.029029377247976045,0.14723211642859635,0.8673450392935949,0.02481296477979948,-0.18767407555970372,0.9508478663737456,0.02862317050958698,0.1344917822399916,0.9798366339512093
ENSMUSG00000025894,Aasdhppt,0.7169581078453618,0.23869573368124253,0.4405945070390065,0.6658145549246194,0.012491490000104966,1.0,0.4999513782341192,-0.47637373024510454,0.2553454613680257
ENSMUSG00000025893,Kbtbd3,0.3517280359580353,0.2529997436910245,0.43280356758940386,0.32773790979985146,0.03084038900115149,1.0,0.23470999817861324,-0.5363760665626169,0.21409381411079192
ENSMUSG00000041124,Msantd4,0.7993205270140381,-0.1316434893311513,0.7045654406079408,0.9852814764645377,0.36211845207109755,0.32109900999529395,0.6735986126589469,-0.37248596414716195,0.3973275990738412
ENSMUSG00000025892,Gria4,0.6764520000574883,-0.043919870008576,0.9633759146406219,0.766100287576309,0.23987442748258048,0.6163933683335656,0.5705551988244338,-0.3174110107907143,0.5077058354218059
ENSMUSG00000025888,Casp1,0.06413467066413313,1.2023736706210566,0.001129140787484318,0.027914585377274415,-0.9228920074396427,0.06846243398937737,0.02671495914228118,-0.8136692862403905,0.2018124104640418
ENSMUSG00000033538,Casp4,0.00877632335403927,-0.7064784413207486,0.406644118539812,0.01447422945488303,0.498571760998634,0.7690135817245849,0.015265690938446388,0.5845247028750391,0.6370222892663356
ENSMUSG00000025887,Casp12,0.01620244311514942,-0.9313777182677709,0.07110401638945286,0.023779091247307836,0.021365440633360322,1.0,0.045797072815339165,1.280848312543899,0.02154713622862447
ENSMUSG00000032006,Pdgfd,0.043206514973731784,-1.4597566906225596,4.373281117259777e-06,0.07443889433939845,-0.18532741179466772,0.8750558332469047,0.20417861630172046,1.878810042693273,5.360136272926562e-08
ENSMUSG00000047193,Dync2h1,0.3740063952413658,-0.07359979092023572,0.8799429698162563,0.4362946307114742,0.2837735408176878,0.5301862168016568,0.3148548756054568,-0.33522069713112934,0.48988021821759015
ENSMUSG00000032002,Dcun1d5,1.4379668264695111,0.27588058190634546,0.3293852341011475,1.316121006861864,0.005963919665667172,1.0,0.9502892609182877,-0.548164692858371,0.15893335005240125
ENSMUSG00000043613,Mmp3,0.0,-1.5752339080424953,0.7006559463413432,0.00206774706498329,2.636075284748568,0.3867668811188804,0.0,0.6369921227691755,1.0
ENSMUSG00000005800,Mmp8,0.0020253053893936777,-0.797626329378943,0.7180521511201176,0.003101620597474935,0.24375786196980798,1.0,0.005724634101917396,1.414599701432726,0.40948201316682453
ENSMUSG00000050912,Tmem123,0.21063176049694246,-0.9948733092803481,4.6728725098978504e-05,0.2781119802402525,-0.2622405751219399,0.6727085941565413,0.6831396694954759,1.5249193144050988,4.096526833018516e-08
ENSMUSG00000057367,Birc2,0.49079900602973453,0.129505947532222,0.7227615714636718,0.4518027336988489,-0.08099075197993266,0.9811736142513022,0.4427050372149453,-0.09997347139703128,0.9680047544437439
ENSMUSG00000032000,Birc3,0.019577952097472217,-0.25330581315513356,0.7696303302966258,0.021711344182324545,0.051112784027412594,1.0,0.02671495914228118,0.4564198771273542,0.611423175670413
ENSMUSG00000053110,Yap1,0.23358522157673747,-0.07111580758629144,0.903427813567808,0.18092786818603787,-0.5609179598919141,0.1285273557643694,0.36446837115540753,0.7790111276416032,0.018041990240088457
ENSMUSG00000053070,9230110C19Rik,0.052657940124235615,0.5321496273311039,0.22835700739177295,0.04032106776717415,-0.1815479727628624,0.9016517468196251,0.02862317050958698,-0.66068842587151,0.3244225591459143
ENSMUSG00000040729,Cep126,0.17620156887724994,-0.08096971761307703,0.8795731002135627,0.1974698447059042,0.18899205853891665,0.7805592399220872,0.16601438895560447,-0.14198099791860663,0.9009402811619835
ENSMUSG00000031997,Trpc6,0.2065811497181551,1.6424668179692303,6.689794482929199e-09,0.05169367662458225,-1.7481370883931362,3.8428142631135754e-07,0.09159414563067833,-0.6431157964235603,0.22286986599975817
ENSMUSG00000111602,Gm32014,0.014177137725755743,0.29923520987364594,0.7565106472777224,0.009304861792424806,-0.5338497166937435,0.719638346557484,0.015265690938446388,0.4376833145457679,0.7873930516909663
ENSMUSG00000031870,Pgr,0.2963696886479415,0.557468629443618,0.03912037021154578,0.23055379774563683,-0.15555276422991793,0.8714433796424381,0.1469322752825465,-0.8655082177600082,0.03490249714406635
ENSMUSG00000078117,Gm16485,0.10801628743432946,0.6682201288217815,0.04229850687778421,0.07547276787189008,-0.30167627456471013,0.6870859899057957,0.05342991828456236,-0.7904291009655018,0.13812606927897034
ENSMUSG00000050730,Arhgap42,0.17620156887724994,-0.21894325115406899,0.558411026853204,0.18919885644597104,-0.014039895497838017,1.0,0.23470999817861324,0.3784894080234462,0.3595081139161055
ENSMUSG00000111061,Gm46102,0.0006751017964645591,0.009728592678660775,1.0,0.001033873532491645,1.0511127840274117,0.8714433796424381,0.0,0.6369921227691755,1.0
ENSMUSG00000039488,Cntn5,0.018227748504543097,0.8170835147362645,0.2196556752904168,0.011372608857408095,-0.36392471525143133,0.8714433796424381,0.007632845469223194,-0.7415195004845545,0.48013659686429344
ENSMUSG00000109590,Gm32710,0.004050610778787355,1.2321210140151084,0.3763312799128138,0.001033873532491645,-0.9488872159725874,0.8176915741245578,0.0019082113673057986,0.22195462349033157,1.0
ENSMUSG00000079083,Jrkl,0.17822687426664363,0.015183022770768773,1.0,0.18196174171852952,0.05928671547311293,1.0,0.16601438895560447,-0.1032486034298925,0.9750986241277516
ENSMUSG00000079084,Ccdc82,0.2268342036120919,-0.3880824924895867,0.1847054591208769,0.3587541157746008,0.7358330651494158,0.00839991961444342,0.18318829126135666,-0.5959850492084391,0.17255288655013615
ENSMUSG00000031925,Maml2,0.14177137725755742,-0.42399032766625844,0.18550787511645483,0.16438589166617157,-0.019276543863985474,1.0,0.23852642091322485,0.6678530864739356,0.07187145120486543
ENSMUSG00000031918,Mtmr2,0.40101046709994814,-0.4441817982444737,0.09669561760555004,0.4900560544010397,0.0740739324707238,0.9584107657994273,0.6487918648839716,0.5735364147940133,0.08025205010856289
ENSMUSG00000031922,Cep57,0.26734031139996545,-0.04377673736160048,0.9716317686497933,0.3101620597474935,0.29604777401494875,0.5261499098606701,0.21181146177094365,-0.415705300320488,0.3752515979446372
ENSMUSG00000037808,Fam76b,0.2727411257716819,0.32277853621956965,0.2993436199697378,0.20470695943334571,-0.367545030930128,0.43319760594110407,0.24234284364783643,-0.014059568409753975,1.0
ENSMUSG00000111100,Gm47535,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000111489,1700019J19Rik,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000111695,Gm47565,0.0006751017964645591,0.009728592678660775,1.0,0.001033873532491645,1.0511127840274117,0.8714433796424381,0.0,0.6369921227691755,1.0
ENSMUSG00000111097,Gm34069,0.0013502035929291183,-0.40530890660018315,1.0,0.003101620597474935,1.4661502833062556,0.706236300111176,0.0,-0.3630078772308245,0.8132296020613344
ENSMUSG00000032009,Sesn3,1.6580500121169572,0.13349901689808197,0.7006559463413432,1.6624686402465652,0.1036134132221398,0.9030231578427879,1.232704543279546,-0.4294631114795515,0.3100558165287761
ENSMUSG00000037419,Endod1,1.5540843354614153,-0.9064451707097767,3.276815674668989e-05,2.6363775078536946,0.36725569861863816,0.29395632695313023,3.4252394043139085,0.7878651134672802,0.006920926098824075
ENSMUSG00000053914,Kdm4d,0.0330799880267634,0.009728592678660775,1.0,0.03308395303973264,0.02941771292809392,1.0,0.032439593244198574,0.03432762031455905,1.0
ENSMUSG00000004096,Cwc15,2.41213871876787,-0.1943252216011182,0.526997269710116,2.832813479027107,0.19838658699885325,0.6870859899057957,2.625698841412779,0.024928922312310142,1.0
ENSMUSG00000013076,Amotl1,0.30514601200198077,-2.8406549067131674,1.649431927151706e-33,2.811102134844783,2.4947194355030273,1.374045692477881e-29,1.0437916179162718,-0.3111903492531206,0.5477124732029999
ENSMUSG00000111085,Gm7607,0.0006751017964645591,-0.9902714073213392,0.8121839521944909,0.00206774706498329,1.0511127840274117,0.9052335141579749,0.0019082113673057986,1.2219546234903316,0.7578234663887315
ENSMUSG00000036912,Piwil4,0.0,-1.9902714073213392,0.4612834399249508,0.001033873532491645,0.46615028330625563,1.0,0.003816422734611597,2.8069171242114876,0.22595149397015532
ENSMUSG00000074508,Gm10706,0.0013502035929291183,1.5946910933998169,0.4588679293803623,0.0,-0.5338497166937444,1.0,0.0,0.6369921227691755,1.0
ENSMUSG00000049307,Fut4,0.004050610778787355,-2.089807080872254,0.0019303954519140976,0.023779091247307836,1.935635566607476,0.002689566256538939,0.011449268203834791,0.1224189499394166,1.0
ENSMUSG00000031927,1700012B09Rik,0.00810122155757471,-4.249833621248328,1.874555265913589e-17,0.1726568799261047,1.8888413551285357,1.0358606270725842e-05,0.1545651207517697,1.0876535317787401,0.04658357216738646
ENSMUSG00000031931,Ankrd49,0.33012477847116944,0.4385718914825347,0.1200828901393533,0.2202150624207204,-0.5293483244588026,0.1456566340573055,0.2862317050958698,0.0029784837428747934,1.0
ENSMUSG00000031928,Mre11a,0.11071669462018771,-0.2605738136191724,0.5109891769598276,0.12716644449647233,0.09841849880576925,0.9580130667241424,0.1431158525479349,0.2999571354916042,0.5254927779748162
ENSMUSG00000090023,Gm16302,0.0013502035929291183,0.5946910933998169,0.8060341897309566,0.001033873532491645,0.46615028330625563,1.0,0.0,0.22195462349033157,1.0
ENSMUSG00000031932,Gpr83,0.678477305446882,0.9562371859143031,6.14929496834871e-05,0.40941391886669143,-0.45927523281945026,0.23787019240840987,0.23852642091322485,-1.2540360870203755,0.0009871648832108294
ENSMUSG00000031933,Izumo1r,0.0013502035929291183,0.5946910933998169,0.8060341897309566,0.001033873532491645,0.46615028330625563,1.0,0.0,0.22195462349033157,1.0
ENSMUSG00000031934,Panx1,0.41721291021509754,0.4443204037959809,0.10170571401202852,0.3380766451247679,-0.14015711981325474,0.8763144341549403,0.24806747774975382,-0.6303187483116137,0.1251657915368849
ENSMUSG00000031937,Vstm5,0.26328970062117807,0.6039451022994589,0.03121271981516565,0.2088424535633123,-0.08768231997072906,0.9847718686662073,0.10685983656912472,-1.1570436568909308,0.005818726641178899
ENSMUSG00000031935,Med17,0.5184781796847815,0.34153981082175766,0.2324206781911602,0.43112526304901594,-0.15142116766174674,0.871199182427362,0.3682847938900191,-0.39002082886854494,0.3894722940560609
ENSMUSG00000031938,4931406C07Rik,0.27071582038228825,-0.3279044029145768,0.3912190931601272,0.30706043915001857,0.012893461796922523,1.0,0.4007243871342177,0.49390516682207974,0.24332570173253068
ENSMUSG00000031939,Taf1d,0.4219386227903495,0.018976669480676334,1.0,0.47454795141366507,0.2745510155154116,0.545162948490151,0.3091302415035394,-0.512796549610433,0.22770212126768127
ENSMUSG00000046111,Cep295,0.24236154493077675,0.4194326476544634,0.156651643103346,0.1788601211210546,-0.34199407518192837,0.5073496925079226,0.18509650262866248,-0.2213272551536365,0.7343677121889611
ENSMUSG00000089702,Gm16568,0.0013502035929291183,1.5946910933998169,0.4588679293803623,0.0,-0.5338497166937444,1.0,0.0,0.6369921227691755,1.0
ENSMUSG00000058173,Smco4,0.1073411856378649,-0.7017663139714272,0.014314693263119143,0.19643597117341255,0.7767925706471042,0.011978800710734415,0.1354830070787117,-0.05933148689968526,1.0
ENSMUSG00000039977,Deup1,0.005400814371716473,-2.601706119403686,8.148900677384203e-07,0.04755818249461567,2.51823879445471,1.1020673024583216e-07,0.015265690938446388,-0.3894800885920162,0.6857392667131444
ENSMUSG00000043885,Slc36a4,0.8634551976781711,-0.25330581315513345,0.3964206347975318,1.2478853537174155,0.638465832173563,0.016412266414425076,0.625893328476302,-0.6962923949913339,0.06470562435217089
ENSMUSG00000074505,Fat3,0.5306300120211435,0.2099882403382578,0.5216702056338068,0.541749731025622,0.2000657811125125,0.6908512925139103,0.30531381876892777,-0.8035804686168064,0.035801865812049735
ENSMUSG00000001774,Chordc1,1.0653106348210744,0.24006135392858047,0.42690862529051377,1.0400767736865948,0.1215737470160666,0.8750558332469047,0.6468836535166658,-0.704603005574264,0.05821408074392474
ENSMUSG00000043943,Naalad2,0.010801628743432946,-0.857004876457875,0.23621227674630813,0.01033873532491645,-0.6989089629642402,0.5987328002428828,0.03816422734611597,1.8593845441056231,0.004282080499337771
ENSMUSG00000074500,Zfp558,0.006075916168181032,0.5243017655084188,0.6978926257969222,0.00206774706498329,-1.171279637309036,0.5311304160097082,0.007632845469223194,0.9589202176565372,0.5531224162606357
ENSMUSG00000057551,Zfp317,0.29366928146208326,0.13045449100066664,0.7397372371059605,0.2646716243178611,-0.12317175679364367,0.9169206732493481,0.274782436892035,-0.0327645141314592,1.0
ENSMUSG00000095448,Olfr859,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000051118,Olfr77,0.0027004071858582365,0.3316566875660225,0.8852265936639128,0.00206774706498329,0.051112784027411706,1.0,0.0019082113673057986,0.41459970143272606,1.0
ENSMUSG00000066896,Olfr18,0.0020253053893936777,2.0097285926786608,0.2848406918934865,0.0,-0.9488872159725883,0.8750558332469047,0.0,0.22195462349033157,1.0
ENSMUSG00000045519,Zfp560,0.6683507784999135,0.23115080884008454,0.45829912609531737,0.5944772811826958,-0.08388388411194736,0.9760970217257267,0.5228499146417889,-0.2876260653886874,0.5582467244658023
ENSMUSG00000063108,Zfp26,0.22413379642623366,0.08076792961051549,0.8750943234403801,0.1954020976409209,-0.2245216585860148,0.7275290615244692,0.24234284364783643,0.19404862692044667,0.6796665523965963
ENSMUSG00000097469,Gm26733,0.01755264670807854,0.06417637670103726,1.0,0.017575850052357966,0.09175476852475928,1.0,0.015265690938446388,-0.06755199370465448,1.0
ENSMUSG00000059475,Zfp426,0.307846419187839,-0.027665164778646556,1.0,0.35255087457965095,0.2791407400332935,0.54751299041596,0.24234284364783643,-0.4182903127320148,0.36604303800755333
ENSMUSG00000060510,Zfp266,0.3868333293741924,-0.22624391692783585,0.4837065823698781,0.4290575159840327,0.04764892872384108,1.0,0.49613495549950765,0.30003390930110485,0.4200596083436046
ENSMUSG00000058192,Zfp846,0.2700407185858237,0.2908648048877651,0.3686042510012608,0.21091020062829557,-0.30832610575944375,0.5642704124063713,0.23852642091322485,-0.041556785171709354,1.0
ENSMUSG00000062470,Fbxl12os,0.07696160479695975,1.0738589300983765,0.0019932931569417935,0.03721944716969922,-0.7947162858448271,0.10026649835386552,0.03434780461150438,-0.7685226023911627,0.2047965100872945
ENSMUSG00000097422,Gm26521,0.0,-4.160196408763651,0.00046263045507213043,0.011372608857408095,1.828720362690964,0.09448607738440065,0.011449268203834791,1.4443470448267792,0.31143995235455924
ENSMUSG00000066892,Fbxl12,0.1586489221691714,0.003628393142242281,1.0,0.17162300639361308,0.17742923380881326,0.8176915741245578,0.1335747957114059,-0.27934994818391523,0.6478687359004114
ENSMUSG00000084786,Ubl5,12.785077821445821,0.16546914133212276,0.606495323103651,12.210046418726327,0.02047577648273613,1.0,9.903616996317096,-0.3445004764443751,0.38214803630248384
ENSMUSG00000032171,Pin1,5.302249509432648,0.5719136224716672,0.012390893117564881,3.9628372500404754,-0.23361388477023315,0.6493546366933373,2.835602091816417,-0.7525969072607486,0.02718124488563276
ENSMUSG00000032172,Olfm2,2.369607305590603,0.4581591318256154,0.062278509278172876,2.14321983285518,0.09992644149835561,0.9098026346009092,0.9521974722855935,-1.259344318057234,0.00021667043054176118
ENSMUSG00000004098,Col5a3,0.011476730539897506,-1.678327401006599,0.0005835542854492879,0.03515170010471593,0.822843796354296,0.21854712993680514,0.04388886144803337,1.106477406070395,0.07605687798999648
ENSMUSG00000038884,A230050P20Rik,0.9363661916963436,0.3115293331766919,0.2677279170892463,0.9501297763598218,0.2581669209813161,0.5798935773163694,0.39309154166499455,-1.2563607076933263,0.0003118605380187816
ENSMUSG00000038742,Angptl6,0.456368814410042,0.695064193187261,0.004632271576269269,0.29258620969513555,-0.4680250807341524,0.20976059529061425,0.26142495732089444,-0.5764115153400184,0.1715412888723059
ENSMUSG00000004100,Ppan,0.44894269464893183,0.3919274788123013,0.15865005628630274,0.35978798930709244,-0.19529094726226037,0.7716535793612191,0.3091302415035394,-0.4151591592819319,0.3654519709871339
ENSMUSG00000070319,Eif3g,2.477623593024932,0.08805864005057984,0.8188244799799586,2.4564835132001486,0.04596300098554229,1.0,2.0990325040363786,-0.23545048659685164,0.6060446791804787
ENSMUSG00000004099,Dnmt1,0.5785622395701272,0.3451714940405042,0.21497192282247185,0.5003947897259562,-0.06733599992381445,1.0,0.37210121662463075,-0.5535044885946441,0.17605426030017435
ENSMUSG00000043895,S1pr2,0.03443019161969252,-0.664871120527172,0.11087615243587265,0.04859205602710732,0.19313178889983984,0.8750558332469047,0.06678739785570295,0.7625230048530338,0.1411735557730901
ENSMUSG00000003299,Mrpl4,1.7363618205068463,0.30967710744421517,0.25471621772846054,1.5425393104775342,-0.03515589086481563,1.0,1.1392021862815618,-0.543083339273954,0.16092117471404616
ENSMUSG00000037405,Icam1,0.035780395212621635,-0.7899727568355086,0.062233376958316045,0.03515170010471593,-0.639783161442808,0.3303700506271984,0.11258447067104212,1.669413600461552,0.0001189068438800279
ENSMUSG00000110790,Gm47079,0.036455497009086194,1.8841977105948011,8.577795069781248e-05,0.00827098825993316,-1.709699552093161,0.007548730865588491,0.011449268203834791,-0.9479703779519806,0.28809286288656766
ENSMUSG00000001014,Icam4,0.07696160479695975,1.5698164247607878,7.510970356516122e-06,0.023779091247307836,-1.3862925282798861,0.0015315033509387607,0.02862317050958698,-0.8865698332878384,0.14469264632477757
ENSMUSG00000032174,Icam5,4.672379533331214,2.3992870675972804,5.630853612478494e-29,0.6575435666646863,-2.5266598773468782,2.6369568340843232e-23,1.3052165752371663,-1.2418740019217414,0.00032505997719513687
ENSMUSG00000097535,Gm26592,0.004725712575251915,-1.690711125462431,0.0173514602221878,0.023779091247307836,2.314147189861206,0.0004533774180062116,0.003816422734611597,-1.1472791861753882,0.30361360138538745
ENSMUSG00000079681,Zglp1,0.004725712575251915,3.0097285926786608,0.03371747112431827,0.0,-1.9488872159725874,0.3914598446383703,0.0,-0.7780453765096684,0.8263973744576404
ENSMUSG00000111692,Gm49373,0.01755264670807854,0.8577254992336103,0.20271044976319988,0.01033873532491645,-0.4436519077221659,0.7993976024497803,0.007632845469223194,-0.6655706472512559,0.5606309293151682
ENSMUSG00000111497,Gm38431,0.0,-0.9902714073213392,1.0,0.001033873532491645,2.0511127840274117,0.6870859899057957,0.0,1.2219546234903316,1.0
ENSMUSG00000079677,Fdx1l,0.0067510179646455915,0.29923520987364594,0.8310440293856052,0.00620324119494987,0.15802798794392459,1.0,0.003816422734611597,-0.28054571703885234,0.9472761429469368
ENSMUSG00000086016,1700084C06Rik,0.005400814371716473,-0.7272370014875458,0.5274170448125207,0.007237114727441515,0.051112784027412594,1.0,0.01335747957114059,1.2219546234903307,0.2626406349463208
ENSMUSG00000032175,Tyk2,0.14312158085048654,0.4590359940422504,0.15698937221404316,0.09304861792424805,-0.5600336484973987,0.19434219296975797,0.12403373887487691,0.023174759375833354,1.0
ENSMUSG00000019471,Cdc37,3.6286721559970054,0.199003959894962,0.5122125805918667,3.3383776364155215,-0.03577191752412867,1.0,2.833693880449111,-0.3117864528986385,0.45151124186921243
ENSMUSG00000032177,Pde4a,1.535856586956872,0.6463135967011999,0.005249097253621874,1.0700591061288525,-0.3329583645682178,0.412393973989689,0.8167144652068818,-0.7262628344071227,0.049856535653410305
ENSMUSG00000097439,Gm16754,0.00810122155757471,0.7101683108197525,0.4938035892824015,0.00620324119494987,0.051112784027412594,1.0,0.0019082113673057986,-1.0259728899532545,0.46265747074805913
ENSMUSG00000003308,Keap1,1.3603301198760867,0.20155604802003424,0.5155643085268746,1.27579993909469,0.00739140659809473,1.0,1.0113520246720733,-0.3917013285086943,0.3636590010529211
ENSMUSG00000045087,S1pr5,0.15459831139038405,-2.1191959461824914,8.760329942938426e-18,0.40321067767174157,-0.0606699498347818,1.0,1.1735499908930662,2.212616758910995,7.179850605069183e-17
ENSMUSG00000002820,Atg4d,0.507001449144884,-0.12393286477688048,0.735294908420772,0.5551900869480134,0.1015952076798251,0.902793212182787,0.5476566624167643,0.059843076570992526,0.9324503787674857
ENSMUSG00000035047,Kri1,0.4874234970474117,0.39644475939507107,0.14698716961134725,0.3939058158793167,-0.17558940912015641,0.8148506503535241,0.32630414380929157,-0.4603050785857399,0.2951450112091166
ENSMUSG00000096472,Cdkn2d,2.2595657127668796,0.4637838354102747,0.05585785925910134,1.8888869438622353,-0.06557810810100584,0.9908793418847217,1.175458202260372,-0.8462618446343009,0.015613351421782008
ENSMUSG00000003309,Ap1m2,0.02362856287625957,2.857725499233611,1.096905416434852e-05,0.00413549412996658,-1.7968841225275378,0.030675606530794673,0.0,-3.099973471397031,0.01509851812243129
ENSMUSG00000111172,Gm39302,0.00810122155757471,1.3882402159323908,0.222482957636762,0.001033873532491645,-1.9488872159725874,0.27817728897018734,0.005724634101917396,0.41459970143272695,0.9556675406475366
ENSMUSG00000057193,Slc44a2,0.3713059880555076,-0.30852918756828207,0.29754854429854005,0.4166510335941329,0.005420693334543758,1.0,0.540023816947541,0.47385628698950144,0.16576757692112776
ENSMUSG00000110915,Gm36198,0.0006751017964645591,1.0097285926786608,0.7006559463413432,0.0,0.051112784027411706,1.0,0.0,1.2219546234903316,1.0
ENSMUSG00000032178,Ilf3,1.2212591498043877,0.19035397723799555,0.5503606017806864,1.1744803329105087,0.05365274074138304,1.0,0.8777772289606673,-0.45396415111618016,0.2685223988819423
ENSMUSG00000097665,Gm16853,0.006075916168181032,0.16173168612371036,0.9566129618109714,0.007237114727441515,0.5916811653901153,0.8185026614138058,0.0019082113673057986,-0.8655082177600084,0.5845356949274837
ENSMUSG00000002825,Qtrt1,0.22413379642623366,0.29634981883007017,0.36792455029239474,0.20057146530337913,-0.024551485904659387,1.0,0.1488404866498523,-0.5159237799697807,0.2723050725756757
