Feature,Normalized.Dispersion
ENSMUSG00000031725,-0.05558177279845123
ENSMUSG00000057074,nan
ENSMUSG00000074156,-4.355373674650319
ENSMUSG00000058019,-0.9618042809964649
ENSMUSG00000110534,-0.15629183736429095
ENSMUSG00000110559,-0.40731349738548006
ENSMUSG00000110713,-0.29066123906569724
ENSMUSG00000097520,0.9389521165669844
ENSMUSG00000031748,0.5467987574446905
ENSMUSG00000031751,-1.011347438961109
ENSMUSG00000031754,-1.0193732179609596
ENSMUSG00000033009,-0.0030239891420059057
ENSMUSG00000031755,-0.7672512620756496
ENSMUSG00000031757,-0.8932522793871105
ENSMUSG00000031760,-0.7784513824709326
ENSMUSG00000110588,-0.3627125495089958
ENSMUSG00000031762,4.201057386973194
ENSMUSG00000031765,1.6652828653646843
ENSMUSG00000110524,-1.1825592072559994
ENSMUSG00000032939,-0.38630495178875646
ENSMUSG00000110710,-0.1546463876086047
ENSMUSG00000031766,-0.9010164558599021
ENSMUSG00000090105,-0.5498531612804645
ENSMUSG00000031770,-0.30817719282972167
ENSMUSG00000097194,5.5281121494457075
ENSMUSG00000074151,-0.6469492452371015
ENSMUSG00000034361,1.0199672987465396
ENSMUSG00000031774,-1.8164464128525557
ENSMUSG00000050079,0.3115083962318709
ENSMUSG00000031776,-0.5068926107500783
ENSMUSG00000031775,31.653564077819027
ENSMUSG00000110702,-0.6092005719436376
ENSMUSG00000031779,1.5483332010499782
ENSMUSG00000031778,3.9176539902602707
ENSMUSG00000031780,-1.7854652489786755
ENSMUSG00000031781,3.2823328418447977
ENSMUSG00000031782,5.201248967513448
ENSMUSG00000031783,-1.012761581399667
ENSMUSG00000040631,-1.445255559025105
ENSMUSG00000063605,0.3044749471010832
ENSMUSG00000061577,-0.1668156990688432
ENSMUSG00000031785,2.5098782610777293
ENSMUSG00000060470,0.7242101642919696
ENSMUSG00000031786,6.233824272772414
ENSMUSG00000031787,-0.8211825495444612
ENSMUSG00000031788,-1.1051175566677758
ENSMUSG00000110475,nan
ENSMUSG00000031789,-0.6501129757258645
ENSMUSG00000090206,-1.3672634506109305
ENSMUSG00000046556,-1.0020844664427084
ENSMUSG00000031792,-0.3570004339022014
ENSMUSG00000031790,3.6419152290120405
ENSMUSG00000031796,-0.7313742112843715
ENSMUSG00000046707,-0.4090773991857207
ENSMUSG00000110427,0.603553211340846
ENSMUSG00000036598,2.8818589495459075
ENSMUSG00000048400,-0.936198948673039
ENSMUSG00000110447,-1.3470939337243462
ENSMUSG00000110483,nan
ENSMUSG00000031669,-1.29074928698463
ENSMUSG00000036564,2.3775969299802053
ENSMUSG00000031671,-1.4619284130793007
ENSMUSG00000036550,-1.180348645872577
ENSMUSG00000074136,0.019810500119761758
ENSMUSG00000110489,nan
ENSMUSG00000061104,-0.7784579402492375
ENSMUSG00000110661,-0.13013867224691045
ENSMUSG00000036534,-0.6362215329055169
ENSMUSG00000031672,0.5951471922794699
ENSMUSG00000110623,0.7443301947414325
ENSMUSG00000110633,4.307791621053521
ENSMUSG00000110717,nan
ENSMUSG00000036510,1.314890907668348
ENSMUSG00000052479,-0.9541500695474175
ENSMUSG00000109769,nan
ENSMUSG00000031673,1.0212651337113152
ENSMUSG00000110340,nan
ENSMUSG00000031871,4.566865582154507
ENSMUSG00000031872,-0.8623323864973552
ENSMUSG00000035824,-1.3101982749633996
ENSMUSG00000054400,0.5239498503465874
ENSMUSG00000031875,2.038130997312567
ENSMUSG00000096188,-0.5391611358466446
ENSMUSG00000035770,0.8224103899512186
ENSMUSG00000110630,-0.5598119382592713
ENSMUSG00000052616,1.4975456426068323
ENSMUSG00000031878,-1.426953228172122
ENSMUSG00000031883,1.9255725849691063
ENSMUSG00000048371,-0.15861915900343784
ENSMUSG00000031881,nan
ENSMUSG00000031880,-0.7896030981052242
ENSMUSG00000110652,-1.7978838443144216
ENSMUSG00000031879,-1.0109611073898603
ENSMUSG00000050097,nan
ENSMUSG00000031886,nan
ENSMUSG00000031877,-0.2008428497689002
ENSMUSG00000060560,nan
ENSMUSG00000099465,nan
ENSMUSG00000031885,1.0583525268321254
ENSMUSG00000031889,-0.81923583552952
ENSMUSG00000069920,3.668616427393198
ENSMUSG00000031887,0.936913259229885
ENSMUSG00000033313,1.5493733828520149
ENSMUSG00000033249,-1.7405284157467005
ENSMUSG00000014776,0.007428236430137964
ENSMUSG00000014837,-1.0342580803315546
ENSMUSG00000110611,-1.6478427450696964
ENSMUSG00000043251,-0.3794014037909555
ENSMUSG00000014859,-1.6924615796627354
ENSMUSG00000014791,-1.3099361334445716
ENSMUSG00000041679,-1.9474375632035072
ENSMUSG00000014856,-0.9913593241919231
ENSMUSG00000014778,-0.25667517235027926
ENSMUSG00000014786,-1.0297446207865701
ENSMUSG00000014782,0.12840506567332702
ENSMUSG00000054320,6.620015757587169
ENSMUSG00000014846,17.010664788076937
ENSMUSG00000039199,-1.251530358586354
ENSMUSG00000031891,nan
ENSMUSG00000013160,-0.4814027522644688
ENSMUSG00000104168,-1.2537236116354078
ENSMUSG00000005705,679.9908433027962
ENSMUSG00000038604,0.2919777640065268
ENSMUSG00000098120,-0.361362010806399
ENSMUSG00000005698,-1.0076871505080944
ENSMUSG00000050357,0.1553110192424555
ENSMUSG00000038000,0.09401462887918802
ENSMUSG00000005699,-1.4133787559394475
ENSMUSG00000013155,-2.225915365237418
ENSMUSG00000013158,-2.104269894519338
ENSMUSG00000013150,-0.7761675988369662
ENSMUSG00000037415,-1.2778650666432545
ENSMUSG00000031893,0.2516280008445853
ENSMUSG00000036672,-0.7280645293956686
ENSMUSG00000036442,-1.255398411697797
ENSMUSG00000008450,-0.5988069863099839
ENSMUSG00000036270,17.519298625238314
ENSMUSG00000044287,-1.1748467270631022
ENSMUSG00000048310,8.381082832619997
ENSMUSG00000031896,-0.291890474630736
ENSMUSG00000087436,-0.6874734765866839
ENSMUSG00000031897,-0.48267773354944843
ENSMUSG00000035237,15.071528594319695
ENSMUSG00000017765,5.201886893439052
ENSMUSG00000053687,nan
ENSMUSG00000031901,-1.346732628328697
ENSMUSG00000115768,0.44135430918446816
ENSMUSG00000045538,-0.6415321424606886
ENSMUSG00000031902,2.063031347554985
ENSMUSG00000084128,-1.641787902218595
ENSMUSG00000031903,-1.0003912591893132
ENSMUSG00000031904,-0.9097074044697053
ENSMUSG00000033106,4.789245173710964
ENSMUSG00000060098,-1.385024065686896
ENSMUSG00000097026,0.5249840258261024
ENSMUSG00000031906,5.351451614901597
ENSMUSG00000074113,nan
ENSMUSG00000031907,0.8944096915194275
ENSMUSG00000061048,10.610391041950981
ENSMUSG00000060019,-0.5978804516730251
ENSMUSG00000000303,7.051233008656964
ENSMUSG00000041949,-0.6934027412778938
ENSMUSG00000031910,-1.4378515967230472
ENSMUSG00000046691,-0.2726320689019203
ENSMUSG00000041438,-0.2912158302368271
ENSMUSG00000041308,-0.06204457071214471
ENSMUSG00000085464,-5.184774499781661
ENSMUSG00000031913,-0.8923991723851397
ENSMUSG00000078931,-0.4623284847663232
ENSMUSG00000031916,-1.619253902525287
ENSMUSG00000031917,-0.9921526120386074
ENSMUSG00000031919,nan
ENSMUSG00000031921,-0.4384922312850988
ENSMUSG00000031924,-1.0910947129400799
ENSMUSG00000003847,1.1129233372914578
ENSMUSG00000003849,3.03486354578028
ENSMUSG00000003848,-0.879745858034069
ENSMUSG00000031930,-0.576728127787612
ENSMUSG00000039067,-0.7326726852027622
ENSMUSG00000038872,17.507119200028637
ENSMUSG00000109868,-0.4455338042125757
ENSMUSG00000097393,-1.5578143217670897
ENSMUSG00000031727,-1.299439733024601
ENSMUSG00000037993,-0.5966384963344742
ENSMUSG00000031723,-0.6651598879790499
ENSMUSG00000031722,8.554837139807727
ENSMUSG00000031730,1.349510420725208
ENSMUSG00000048827,-2.28250498116714
ENSMUSG00000031729,-1.1195762429791456
ENSMUSG00000031728,0.06464120414872551
ENSMUSG00000069895,0.25542937219481987
ENSMUSG00000031731,-1.1197453554198809
ENSMUSG00000078143,-0.8681529576866545
ENSMUSG00000031732,0.8907677661815523
ENSMUSG00000001672,-0.24132726537342128
ENSMUSG00000001670,-0.34025348739191463
ENSMUSG00000035930,-2.3403396587178276
ENSMUSG00000044676,-0.37603688492693316
ENSMUSG00000003657,61.4913550076146
ENSMUSG00000046441,-1.6847769034765963
ENSMUSG00000059854,1.0715419545178453
ENSMUSG00000010936,-0.8149581075259984
ENSMUSG00000033763,2.4124347773702053
ENSMUSG00000031750,0.37865327891931805
ENSMUSG00000090039,-0.2909289786431769
ENSMUSG00000085068,-1.2022210460595648
ENSMUSG00000033732,0.004623178555146293
ENSMUSG00000031753,-0.6004328436905012
ENSMUSG00000033703,-1.5529384875186745
ENSMUSG00000031749,0.0956527567882113
ENSMUSG00000015023,-0.6839188872968984
ENSMUSG00000033658,-0.28422841341060684
ENSMUSG00000031960,-0.9870638732259881
ENSMUSG00000033633,-0.2160192012320143
ENSMUSG00000033624,0.6219346397576638
ENSMUSG00000003316,0.6762108286996267
ENSMUSG00000033596,-1.7480754269147658
ENSMUSG00000012519,2.4597949805934163
ENSMUSG00000033579,40.45494376439363
ENSMUSG00000031959,-0.5267832006836375
ENSMUSG00000033545,0.18928797714318388
ENSMUSG00000031958,-0.9414188382143843
ENSMUSG00000055835,0.3057263415744996
ENSMUSG00000031957,nan
ENSMUSG00000031955,1.5888049654806862
ENSMUSG00000031954,1.8537164819696905
ENSMUSG00000031953,-0.9673680013294881
ENSMUSG00000031952,-0.7901767672055365
ENSMUSG00000031951,-0.9628871668826104
ENSMUSG00000031950,-0.6160047119854969
ENSMUSG00000031949,-0.7525047814636805
ENSMUSG00000031948,-0.9351673383176516
ENSMUSG00000033430,-0.926576798320426
ENSMUSG00000092086,-1.2193517320941227
ENSMUSG00000098075,-1.7548678422630994
ENSMUSG00000031772,0.667201713051503
ENSMUSG00000110455,2.1514489300558264
ENSMUSG00000078908,-1.0954633462257841
ENSMUSG00000033409,14.547165679661035
ENSMUSG00000053399,3.94371475639708
ENSMUSG00000031767,-0.41981299322340443
ENSMUSG00000046844,11.615440482134614
ENSMUSG00000084848,2.9878153914114236
ENSMUSG00000004637,-0.7924845742077259
ENSMUSG00000089797,0.27387693156754456
ENSMUSG00000055435,4.174435547229961
ENSMUSG00000110620,0.6327333051658126
ENSMUSG00000110476,nan
ENSMUSG00000034467,62.949267885059335
ENSMUSG00000031758,0.589416461124315
ENSMUSG00000014633,-0.5710517814361857
ENSMUSG00000031756,-0.5761034856405909
ENSMUSG00000047388,-1.1885834974438523
ENSMUSG00000031847,-0.4129484208549925
ENSMUSG00000034424,-0.9672252050417025
ENSMUSG00000034416,1.654339812328402
ENSMUSG00000031845,-0.7268572154614319
ENSMUSG00000052557,1.4816129271641374
ENSMUSG00000034390,0.8358025738968866
ENSMUSG00000034330,0.2597192635701442
ENSMUSG00000034308,-1.2595471241333531
ENSMUSG00000110151,nan
ENSMUSG00000031844,1.107979559982192
ENSMUSG00000031843,3.2081112574292514
ENSMUSG00000031841,6.753469965105411
ENSMUSG00000031839,-0.43716149024145967
ENSMUSG00000074064,-0.8775268701341218
ENSMUSG00000074063,2.5623201646401816
ENSMUSG00000031837,23.574796727795153
ENSMUSG00000034224,-2.3657196838285475
ENSMUSG00000031835,-0.9507397037454706
ENSMUSG00000034189,-1.1802833691311543
ENSMUSG00000031831,-0.5236940272899062
ENSMUSG00000031832,1.0221094930972867
ENSMUSG00000024266,-0.8008251178581842
ENSMUSG00000045246,17.01145354488493
ENSMUSG00000110453,1.6544102514750456
ENSMUSG00000023336,4.389691660099148
ENSMUSG00000034112,-0.8056520149140217
ENSMUSG00000034105,-1.186733960080551
ENSMUSG00000031827,0.3311392421048046
ENSMUSG00000031828,-0.4750264357550623
ENSMUSG00000031826,-1.3402443286165246
ENSMUSG00000031825,8.90624787149579
ENSMUSG00000031823,-1.9607103721376666
ENSMUSG00000031824,0.778596867358782
ENSMUSG00000042269,-1.4581291631117246
ENSMUSG00000097960,0.193855279245528
ENSMUSG00000031822,2.808182081748333
ENSMUSG00000031821,0.40607853497409485
ENSMUSG00000097702,-0.15454489845005545
ENSMUSG00000043687,3.2624383287400502
ENSMUSG00000097919,nan
ENSMUSG00000031819,-0.49247515298674177
ENSMUSG00000031818,-1.7358309095259339
ENSMUSG00000041515,1.491643176618175
ENSMUSG00000042812,1.6265863510144856
ENSMUSG00000031816,-0.6459446689541889
ENSMUSG00000046714,9.324566890003132
ENSMUSG00000097097,0.38144003544390215
ENSMUSG00000097783,0.6188719320608487
ENSMUSG00000052934,3.3529369021497843
ENSMUSG00000031812,-0.9467468277872442
ENSMUSG00000061410,0.40298040685152936
ENSMUSG00000098221,-1.4131324102559206
ENSMUSG00000110673,-2.228338970881936
ENSMUSG00000025318,1.610234754140188
ENSMUSG00000040263,-0.11139409602989729
ENSMUSG00000110631,nan
ENSMUSG00000040010,0.25630950095893024
ENSMUSG00000025317,4.3134694463057714
ENSMUSG00000025316,0.7869728500146765
ENSMUSG00000043903,-0.5258341794413217
ENSMUSG00000049577,1.862988286294613
ENSMUSG00000109957,0.09966706326657628
ENSMUSG00000039079,nan
ENSMUSG00000017478,-0.6359958821681798
ENSMUSG00000006519,5.181414926661178
ENSMUSG00000006517,1.6278727144442646
ENSMUSG00000110656,nan
ENSMUSG00000006587,-1.4230482200976355
ENSMUSG00000014470,-1.112356989601049
ENSMUSG00000049482,-0.8799146138862204
ENSMUSG00000014444,0.06948739971285513
ENSMUSG00000006585,-1.3384974227470523
ENSMUSG00000006589,-0.5051627507665875
ENSMUSG00000015027,-1.0269493447164133
ENSMUSG00000015013,-0.36534050842037347
ENSMUSG00000069867,nan
ENSMUSG00000006362,2.52251368801443
ENSMUSG00000110523,-0.5410051198449255
ENSMUSG00000110682,nan
ENSMUSG00000015016,-1.9022338200235156
ENSMUSG00000031962,-1.4328900932202484
ENSMUSG00000035569,0.65363720416041
ENSMUSG00000000738,0.20246853874948031
ENSMUSG00000000740,-1.0023486046381063
ENSMUSG00000034796,9.116945930858197
ENSMUSG00000000739,-0.8954917958309695
ENSMUSG00000110537,nan
ENSMUSG00000019278,-2.12102601551145
ENSMUSG00000000743,-1.1494354934703912
ENSMUSG00000048478,-0.9263071821064813
ENSMUSG00000033862,-0.31203673414800454
ENSMUSG00000033594,0.7968979866486684
ENSMUSG00000097637,-0.4916214499872248
ENSMUSG00000001062,-1.4539124323811403
ENSMUSG00000001065,0.6852541864143823
ENSMUSG00000032815,-0.9585415093546645
ENSMUSG00000010154,-1.7918007800645825
ENSMUSG00000001472,-0.5799993068397007
ENSMUSG00000074037,nan
ENSMUSG00000062380,1.427449742779118
ENSMUSG00000001482,1.542271654108471
ENSMUSG00000031967,0.9662994569666202
ENSMUSG00000031970,9.202872063070132
ENSMUSG00000040220,-0.9781535987233491
ENSMUSG00000039960,7.837655013543755
ENSMUSG00000110599,nan
ENSMUSG00000097203,-0.016359544124604147
ENSMUSG00000110684,nan
ENSMUSG00000019478,-0.5364808716436651
ENSMUSG00000085030,0.9865783373199329
ENSMUSG00000031971,-0.05298880666227384
ENSMUSG00000031972,1.5844910596132973
ENSMUSG00000110547,-0.26700243462619194
ENSMUSG00000039509,0.8685294872271317
ENSMUSG00000110615,1.7835041027684166
ENSMUSG00000031974,0.25098831772321833
ENSMUSG00000038697,-1.2747015383670666
ENSMUSG00000031976,-0.499119961939465
ENSMUSG00000110704,0.6159431944502274
ENSMUSG00000089704,1.7745632725686349
ENSMUSG00000089820,0.2935802329584585
ENSMUSG00000050751,3.3641129461665176
ENSMUSG00000031979,-0.7684448224271294
ENSMUSG00000031980,26.61978233828657
ENSMUSG00000031981,1.8253017798913218
ENSMUSG00000031983,4.695014898944966
ENSMUSG00000037300,-1.336313099183127
ENSMUSG00000031982,-0.9946262268683688
ENSMUSG00000043068,1.6312309714312285
ENSMUSG00000036913,-0.5716170876889262
ENSMUSG00000031984,-0.581466019873785
ENSMUSG00000031985,-1.336557764665523
ENSMUSG00000074030,1.6927375944141396
ENSMUSG00000031986,0.11413352756821349
ENSMUSG00000031987,5.791414658667721
ENSMUSG00000056820,2.647789647467009
ENSMUSG00000043051,-0.38969225680257613
ENSMUSG00000086694,nan
ENSMUSG00000001995,3.9489276291304463
ENSMUSG00000110629,nan
ENSMUSG00000050930,-0.10530564857033306
ENSMUSG00000031851,-0.6517748310907511
ENSMUSG00000060212,1.6342615025573892
ENSMUSG00000100812,-1.3182296462145593
ENSMUSG00000031853,-0.5910651071694205
ENSMUSG00000033998,0.7132455806007334
ENSMUSG00000057060,0.09880379425826767
ENSMUSG00000051671,-1.2305032366900757
ENSMUSG00000090290,-1.1906520449676543
ENSMUSG00000097060,-0.8134865845284822
ENSMUSG00000051495,3.133247811027191
ENSMUSG00000110626,nan
ENSMUSG00000110697,-0.7489496052934144
ENSMUSG00000110498,nan
ENSMUSG00000093904,-0.8517952248593463
ENSMUSG00000033931,-0.8818554597969025
ENSMUSG00000025812,1.5681313100764012
ENSMUSG00000025810,1.1430153302296635
ENSMUSG00000025809,4.790948414503849
ENSMUSG00000071302,-0.883898344064366
ENSMUSG00000110605,0.05388413018698537
ENSMUSG00000090487,nan
ENSMUSG00000096039,1.159162326629297
ENSMUSG00000095195,nan
ENSMUSG00000096218,nan
ENSMUSG00000096775,-0.05461041363031339
ENSMUSG00000079391,-0.18999795426624075
ENSMUSG00000079388,-0.17489313142854382
ENSMUSG00000091418,-1.660544398333063
ENSMUSG00000094628,-0.5431042600642024
ENSMUSG00000095681,-2.1190224189877984
ENSMUSG00000096003,0.644316557135027
ENSMUSG00000095295,-0.3618992767825848
ENSMUSG00000094370,nan
ENSMUSG00000090707,0.10882519016712866
ENSMUSG00000091275,-1.7323864976627679
ENSMUSG00000090643,nan
ENSMUSG00000091568,-0.315664780628671
ENSMUSG00000094634,0.8961283863669547
ENSMUSG00000094460,nan
ENSMUSG00000079396,5.555510166906683
ENSMUSG00000091754,-1.1135258652689997
ENSMUSG00000090691,-1.7847811610145623
ENSMUSG00000093985,0.8020737302778954
ENSMUSG00000094021,nan
ENSMUSG00000092167,-1.154827543681023
ENSMUSG00000090363,-1.252244443118091
ENSMUSG00000091472,-1.5716995839159837
ENSMUSG00000091617,-0.3913641978616372
ENSMUSG00000079364,-0.8498276448213022
ENSMUSG00000084775,-0.08704743590369489
ENSMUSG00000025278,0.03321344252286493
ENSMUSG00000025279,-0.5130908445657721
ENSMUSG00000025277,0.80617777384486
ENSMUSG00000023156,1.3951064221289782
ENSMUSG00000033885,-0.2651520351573866
ENSMUSG00000021748,-0.503327894237206
ENSMUSG00000021752,-0.5411613669879067
ENSMUSG00000021751,-0.24058538350606115
ENSMUSG00000021750,4.161610136735344
ENSMUSG00000021749,nan
ENSMUSG00000021747,-0.9096343885205058
ENSMUSG00000097898,nan
ENSMUSG00000114298,1.0015275084610213
ENSMUSG00000060579,-0.1480954934068568
ENSMUSG00000097148,0.17144080843368587
ENSMUSG00000021745,0.801005727361344
ENSMUSG00000114378,nan
ENSMUSG00000033111,-0.8012154297193996
ENSMUSG00000114853,1.7907069810746368
ENSMUSG00000021743,7.838914672156759
ENSMUSG00000054423,0.6912671500466973
ENSMUSG00000114230,1.540948626610418
ENSMUSG00000056296,22.78001770946182
ENSMUSG00000044772,12.28974134086566
ENSMUSG00000084902,nan
ENSMUSG00000053453,-1.2561886665610629
ENSMUSG00000021738,1.016527628106248
ENSMUSG00000021737,-1.5949213216626394
ENSMUSG00000072707,nan
ENSMUSG00000114883,-0.09800382117634564
ENSMUSG00000068758,-1.383605280533353
ENSMUSG00000021733,-1.0256371858890492
ENSMUSG00000042567,-0.8137399279317036
ENSMUSG00000114538,nan
ENSMUSG00000114323,nan
ENSMUSG00000114789,0.6366890857222036
ENSMUSG00000045201,-0.29084190533698756
ENSMUSG00000021786,-0.6677547380756228
ENSMUSG00000114907,-1.2023093292444582
ENSMUSG00000021785,-0.6293832613401233
ENSMUSG00000114243,nan
ENSMUSG00000017485,0.11628380448938591
ENSMUSG00000017491,0.31225626796447636
ENSMUSG00000021779,2.2155969602551897
ENSMUSG00000021775,-0.5543165864420813
ENSMUSG00000012405,-0.8532800079852063
ENSMUSG00000021772,0.07786974562221675
ENSMUSG00000021774,-0.674628926810778
ENSMUSG00000058317,-0.18700084704504832
ENSMUSG00000114630,nan
ENSMUSG00000093979,-1.8730566992483013
ENSMUSG00000095024,nan
ENSMUSG00000021806,1.7375629638923975
ENSMUSG00000021807,-0.5888310874000423
ENSMUSG00000114436,-1.8322075040541839
ENSMUSG00000043004,1.857605673587231
ENSMUSG00000045107,-1.042803481286091
ENSMUSG00000023243,1.2158772753720768
ENSMUSG00000021809,0.7899868606630988
ENSMUSG00000021810,-0.6644324308228583
ENSMUSG00000039599,0.9600074800627816
ENSMUSG00000114937,nan
ENSMUSG00000021811,-0.683500552771862
ENSMUSG00000049960,-1.0393210842458431
ENSMUSG00000039543,-0.07901439516345768
ENSMUSG00000084942,nan
ENSMUSG00000021814,1.9595172412528563
ENSMUSG00000021815,-0.9998146500270799
ENSMUSG00000021816,1.409521213717744
ENSMUSG00000084925,-0.7651038412677369
ENSMUSG00000034235,4.1583639558540915
ENSMUSG00000099966,0.18320843567882475
ENSMUSG00000068697,1.3562578564823495
ENSMUSG00000039376,1.4775631896921695
ENSMUSG00000039367,-1.4368700524500913
ENSMUSG00000097577,0.123174330978944
ENSMUSG00000039357,-0.8736392405902458
ENSMUSG00000063787,-1.1034322322066479
ENSMUSG00000021819,-1.6279993178745422
ENSMUSG00000039308,-0.9232106055155657
ENSMUSG00000021820,1.3656861829308324
ENSMUSG00000114241,-1.5888495280922479
ENSMUSG00000021822,0.8011199756681349
ENSMUSG00000021823,2.3124648439427267
ENSMUSG00000021824,-0.0611528764160731
ENSMUSG00000039197,0.8093417906208139
ENSMUSG00000021767,-0.456401376760621
ENSMUSG00000063821,0.33015688747154076
ENSMUSG00000021768,1.2858279556687753
ENSMUSG00000021770,1.4270759620453821
ENSMUSG00000021771,-0.9226443163331697
ENSMUSG00000021773,-0.34805719643983923
ENSMUSG00000090564,0.726964977868756
ENSMUSG00000039081,1.7985682631944178
ENSMUSG00000063458,-1.3016997455015291
ENSMUSG00000068680,nan
ENSMUSG00000063142,1.7430346950545812
ENSMUSG00000114722,nan
ENSMUSG00000021782,-0.9930952236401177
ENSMUSG00000038925,1.5201248041950435
ENSMUSG00000114575,-1.5687243228471883
ENSMUSG00000025280,-1.2307563266891997
ENSMUSG00000025290,-0.6377581132644966
ENSMUSG00000089887,nan
ENSMUSG00000114965,nan
ENSMUSG00000114924,0.9883340235337901
ENSMUSG00000114288,nan
ENSMUSG00000114271,0.6768681198488157
ENSMUSG00000114916,1.1798465709222483
ENSMUSG00000087535,-1.5793167866955085
ENSMUSG00000097601,1.5608187055676908
ENSMUSG00000007817,0.8989834750968931
ENSMUSG00000097136,-1.3660112026134332
ENSMUSG00000021868,-0.807456838507585
ENSMUSG00000055538,3.0966258221391567
ENSMUSG00000021866,1.3980163510285017
ENSMUSG00000072676,0.5066482352198496
ENSMUSG00000094800,nan
ENSMUSG00000072674,-0.7025805231054937
ENSMUSG00000114753,nan
ENSMUSG00000021870,0.0744764529798197
ENSMUSG00000040818,-1.3915413322144181
ENSMUSG00000090861,-2.855505573193022
ENSMUSG00000021877,-0.5648066462910626
ENSMUSG00000043702,0.8441729709001593
ENSMUSG00000096052,-0.07491355914812539
ENSMUSG00000021879,4.230635482288129
ENSMUSG00000021898,nan
ENSMUSG00000040760,-1.053828561458803
ENSMUSG00000040726,3.590251036635921
ENSMUSG00000040717,-0.45413108932348445
ENSMUSG00000021895,-0.22585017248602957
ENSMUSG00000040651,-0.6298553053823602
ENSMUSG00000046753,-0.6760893552324045
ENSMUSG00000040640,3.9671507471878655
ENSMUSG00000109849,0.19666596429081307
ENSMUSG00000021994,2.2841071996268663
ENSMUSG00000097002,-1.0763664323970754
ENSMUSG00000021991,2.552625314251403
ENSMUSG00000114815,nan
ENSMUSG00000114774,nan
ENSMUSG00000114424,15.402526846310016
ENSMUSG00000042682,-0.21347385341308941
ENSMUSG00000015971,-1.7078086633640692
ENSMUSG00000015966,0.2905703432684135
ENSMUSG00000015970,1.6808398657951507
ENSMUSG00000015968,-0.8838443177068668
ENSMUSG00000021962,-0.6978070399176768
ENSMUSG00000021957,0.8084041037848175
ENSMUSG00000021948,111.64535733281848
ENSMUSG00000114553,nan
ENSMUSG00000052395,-0.2784014437337634
ENSMUSG00000006527,-0.07402614428902117
ENSMUSG00000006526,0.4055350260229442
ENSMUSG00000042485,6.720963310591057
ENSMUSG00000021922,-2.112509526690916
ENSMUSG00000006522,15.30594180135404
ENSMUSG00000006529,nan
ENSMUSG00000021918,-1.4378724931495444
ENSMUSG00000021917,-0.09061590104461148
ENSMUSG00000021916,-0.6554574536096182
ENSMUSG00000042354,-0.9590697175020688
ENSMUSG00000042323,0.781241680469033
ENSMUSG00000058351,0.01306868618911826
ENSMUSG00000071547,6.498464199224015
ENSMUSG00000042286,8.79301154505987
ENSMUSG00000021910,-1.1517416216327352
ENSMUSG00000091898,3.5872047239064653
ENSMUSG00000021904,3.5027581349110637
ENSMUSG00000021902,-0.8371429658364528
ENSMUSG00000021901,-0.6657873317354185
ENSMUSG00000019027,-0.30389990884310697
ENSMUSG00000115311,-1.6302661669828145
ENSMUSG00000021893,-1.7688979126975826
ENSMUSG00000021892,2.6267455459454405
ENSMUSG00000021891,-0.5919398503347835
ENSMUSG00000021890,1.2733394694299534
ENSMUSG00000057606,1.1049562108188264
ENSMUSG00000021884,0.5048318910868808
ENSMUSG00000021900,1.831098701427479
ENSMUSG00000014496,1.9058642074626173
ENSMUSG00000046005,-0.06750793059248322
ENSMUSG00000115120,nan
ENSMUSG00000021903,-0.683814143756458
ENSMUSG00000021905,0.3632060094410399
ENSMUSG00000021906,-0.4824061547695058
ENSMUSG00000056234,0.020506037784736815
ENSMUSG00000013701,-0.966652330661487
ENSMUSG00000021911,-0.8323546176490528
ENSMUSG00000090459,-0.46818983879400894
ENSMUSG00000115813,1.7020584776160244
ENSMUSG00000115691,-1.1086445056651502
ENSMUSG00000021913,0.39792230288977065
ENSMUSG00000072473,16.216735543813108
ENSMUSG00000021919,2.187914602339938
ENSMUSG00000100241,4.706094072291507
ENSMUSG00000097794,-0.6897162002325624
ENSMUSG00000054051,-0.6291663815645987
ENSMUSG00000041730,1.1354595175684676
ENSMUSG00000071540,12.168050351952122
ENSMUSG00000041707,-0.1495353426992381
ENSMUSG00000078127,nan
ENSMUSG00000050666,3.1917729255212914
ENSMUSG00000051506,0.3150404598972332
ENSMUSG00000041673,-0.37273328458471155
ENSMUSG00000063506,-0.9066073174295595
ENSMUSG00000087639,9.430223708661744
ENSMUSG00000021936,0.8584708314847878
ENSMUSG00000108841,2.2255022745896276
ENSMUSG00000021940,-1.4084568914126792
ENSMUSG00000021943,2.6722724302499166
ENSMUSG00000041534,-1.6663312413247289
ENSMUSG00000044519,1.7748769556399335
ENSMUSG00000021950,4.315313809444341
ENSMUSG00000048337,nan
ENSMUSG00000071531,-1.2879771977136063
ENSMUSG00000041479,0.48705629282861346
ENSMUSG00000115124,-0.1193596995489252
ENSMUSG00000041471,1.1360014630830977
ENSMUSG00000021794,-0.20255035689725553
ENSMUSG00000043681,-0.428423660037262
ENSMUSG00000023064,23.02760539749076
ENSMUSG00000041445,8.782058807079158
ENSMUSG00000021796,0.9900030372357109
ENSMUSG00000021798,3.0728030917326348
ENSMUSG00000021799,0.2778128162848679
ENSMUSG00000115509,0.46855171364153053
ENSMUSG00000115575,-1.4854229420264364
ENSMUSG00000115451,-0.8742245415981489
ENSMUSG00000041408,2.9005559038062896
ENSMUSG00000097310,0.6012685992905333
ENSMUSG00000115109,-2.87330972713452
